views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
,"2,420",,,,"West Virginians, head to the polls today. RT this if you’re voting for Hillary.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,7:09 AM,"May 10, 2016",730037109134901248,https://www.twitter.com/HillaryClinton/status/730037109134901248
,944,,,,Hillary's in Kentucky today talking with families about child care. Tune in to watch live: http://hrc.io/24LlmVM,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,12:53 PM,"May 10, 2016",,https://www.twitter.comhttps://t.co/D1eYgSaIzU
,802,,,,"If Trump had his way, the federal minimum wage would be $0. http://hrc.io/1OfT8ux",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,4:08 PM,"May 10, 2016",,https://www.twitter.comhttps://t.co/gVa1Mlrj3X
,988,,,,No family should have to pay more than 10% of its income on child care. http://hrc.io/1rQnfOR,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:02 AM,"May 10, 2016",,https://www.twitter.comhttps://t.co/HDlh3ddbb4
,931,,,,"Detroit's public schools are in crisis, and we need solutions that include teachers and parents: http://on.freep.com/26XyWUH -H",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,4:34 PM,"May 10, 2016",,https://www.twitter.comhttps://t.co/iIuMyZk6Md
,"1,934",,,,"""Enough is enough. It’s time we make quality child care affordable for all working families."" —Hillary",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,1:19 PM,"May 10, 2016",730130145802125312,https://www.twitter.com/HillaryClinton/status/730130145802125312
,1,,"1,630",,"While families are struggling to pay for child care, Donald Trump actually argued that Americans are being paid too much.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,1:12 PM,"May 10, 2016",730128312975134722,https://www.twitter.com/HillaryClinton/status/730128312975134722
,1,,"2,376",,"A woman told Hillary she was fired after losing her baby: ""What happened to you was not only wrong—it's illegal.""",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:56 AM,"May 10, 2016",730109255081070592,https://www.twitter.com/HillaryClinton/status/730109255081070592
,"1,180",,,,"""I would borrow knowing that if the economy crashed, I could make a deal."" —@realDonaldTrump",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,6:00 AM,"May 10, 2016",,https://www.twitter.com/realDonaldTrump
,2,,"1,095",,"Donald Trump's tax plan:
1. Cut taxes for the wealthiest Americans
2. Saddle the rest of the country with the debt
http://hrc.io/1T6B56Q",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,12:40 PM,"May 11, 2016",,https://www.twitter.comhttps://t.co/xL95NA3Ofn
,"3,543",,,,"When women are paid less, they're also short-changed in saving for retirement and contributing to Social Security. We've got to change this.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:31 AM,"May 11, 2016",730465305999380480,https://www.twitter.com/HillaryClinton/status/730465305999380480
,"6,334",,,,80% of a child's brain is formed before the age of 3. Early childhood education could not be more important.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,7:12 AM,"May 12, 2016",730762680911400960,https://www.twitter.com/HillaryClinton/status/730762680911400960
,"1,443",,,,Who benefits from Donald Trump's tax plan? Billionaires like Donald Trump. http://hrc.io/1R0khfv,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,3:12 PM,"May 12, 2016",,https://www.twitter.comhttps://t.co/mslA0AkgwY
,2,,"2,046",,This election isn’t a reality show.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,5:37 PM,"May 11, 2016",730557554644770817,https://www.twitter.com/HillaryClinton/status/730557554644770817
