views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
,3,,"2,338",,RT if you agree: #TeamBarack had a big win tonight because the President has the right plan to move us forward.,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:40 PM,16-Oct-12,,https://www.twitter.com/hashtag/TeamBarack?src=hashtag_click
,"1,619",,,,History:,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,8:01 PM,9-May-12,200420358053044225,https://www.twitter.com/BarackObama/status/200420358053044225
,1,,"1,098",,Run DNC. http://OFA.BO/4y4oTt,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,8:51 AM,6-Sep-12,,https://www.twitter.comhttp://t.co/a1p5Q3V2
,"2,574",,,,"Neil Armstrong was a hero not just of his time, but of all time. Thank you, Neil, for showing us the power of one small step. -bo",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,2:27 PM,25-Aug-12,239474001750159360,https://www.twitter.com/BarackObama/status/239474001750159360
,3,,"2,033",,"I might be a bit biased, but I thought @MichelleObama knocked it out of the park at the convention last night. -bo",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,10:00 AM,5-Sep-12,,https://www.twitter.com/MichelleObama
,388,,,,"""Are we ready to move forward, Ohio?"" —Jay Z in Columbus",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:19 PM,5-Nov-12,265564091861581824,https://www.twitter.com/BarackObama/status/265564091861581824
,189,,,,"""If you want to make your voice heard, you've got to show up."" —President Obama: http://OFA.BO/cXoUhF",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:02 PM,5-Nov-12,,https://www.twitter.comhttp://t.co/8R0thtGY
,288,,,,"Jay Z: ""Ohio, could you make some noise for your President—Barack Obama!"" #Forward",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:39 PM,5-Nov-12,,https://www.twitter.com/hashtag/Forward?src=hashtag_click
,262,,,,"Obama: ""We know what real change is. We know what the future requires. We also know it won't be easy.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,2:00 PM,5-Nov-12,265574411879456768,https://www.twitter.com/BarackObama/status/265574411879456768
,302,,,,"President Obama: ""You know that I know what real change looks like because you've seen me fight for it.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:55 PM,5-Nov-12,265573059925254145,https://www.twitter.com/BarackObama/status/265573059925254145
1,"2,823",,1,,“No family should have to set aside a college acceptance letter because they don’t have the money.”—President Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:44 PM,6-Sep-12,243902647571185664,https://www.twitter.com/BarackObama/status/243902647571185664
